ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0111111100001001110 12904 333157750041160 111111100101010101 033157750041160 25.49 18.76 16.20
0111111100001001110 12904 333157750041160 111111100011101101 133157750041160 25.49 25.02 24.00
0111111100001001110 12904 333157750041160 111111100011001011 233157750041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111100011010010 433157750041160 25.49 25.02 24.00
0111111100001001110 12904 333157750041160 111111111101010101 533157750041160 25.49 14.59 13.60
0111111100001001110 12904 333157750041160 111111100110101001 633157750041160 25.49 25.02 21.40
0111111100001001110 12904 333157750041160 111111111110111000 733157750041160 25.49 18.76 16.20
0111111100001001110 12904 333157750041160 111111100010111101 303157750041160 25.49 25.02 24.00
0111111100001001110 12904 333157750041160 111111100110001011 313157750041160 25.49 25.02 21.40
0111111100001001110 12904 333157750041160 111111111011101011 323157750041160 25.49 18.76 18.80
0111111100001001110 12904 333157750041160 111111100110101001 343157750041160 25.49 25.02 21.40
0111111100001001110 12904 333157750041160 111111100101010111 353157750041160 25.49 20.85 18.80
0111111100001001110 12904 333157750041160 111111100101010111 363157750041160 25.49 20.85 18.80
0111111100001001110 12904 333157750041160 111111100100101101 373157750041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111111101010001 330157750041160 25.49 18.76 18.80
0111111100001001110 12904 333157750041160 111111111101001001 331157750041160 25.49 18.76 18.80
0111111100001001110 12904 333157750041160 111111100100111101 332157750041160 25.49 25.02 21.40
0111111100001001110 12904 333157750041160 111111111110101101 334157750041160 25.49 20.85 21.40
0111111100001001110 12904 333157750041160 111111101001100101 335157750041160 25.49 25.02 24.00
0111111100001001110 12904 333157750041160 111111101011101010 336157750041160 25.49 18.76 18.80
0111111100001001110 12904 333157750041160 111111101001011011 337157750041160 25.49 20.85 18.80
0111111100001001110 12904 333157750041160 111111111010110110 333057750041160 25.49 20.85 21.40
0111111100001001110 12904 333157750041160 111111111110011010 333257750041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111100011011001 333357750041160 25.49 25.02 24.00
0111111100001001110 12904 333157750041160 111111100101011011 333457750041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111100011101111 333557750041160 25.49 20.85 13.60
0111111100001001110 12904 333157750041160 111111111101000100 333657750041160 25.49 18.76 18.80
0111111100001001110 12904 333157750041160 111111100101011011 333757750041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111111111111111 333107750041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333117750041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333127750041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333137750041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333147750041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111101000000000 333167750041160 25.49 16.68 16.20
0111111100001001110 12904 333157750041160 111111000000000000 333177750041160 25.49 12.51 13.60
0111111100001001110 12904 333157750041160 111111100010111001 333150750041160 25.49 25.02 21.40
0111111100001001110 12904 333157750041160 111111100101010101 333151750041160 25.49 18.76 16.20
0111111100001001110 12904 333157750041160 111111100111010100 333152750041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111111010100110 333153750041160 25.49 20.85 21.40
0111111100001001110 12904 333157750041160 111111111001110010 333154750041160 25.49 20.85 21.40
0111111100001001110 12904 333157750041160 111111100100100100 333155750041160 25.49 16.68 13.60
0111111100001001110 12904 333157750041160 111111100011111010 333156750041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111111111111111 333157050041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333157150041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333157250041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333157350041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333157450041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333157550041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111111111111 333157650041160 25.49 4.17 8.40
0111111100001001110 12904 333157750041160 111111111010010010 333157700041160 25.49 18.76 18.80
0111111100001001110 12904 333157750041160 111111111110101010 333157710041160 25.49 14.59 13.60
0111111100001001110 12904 333157750041160 111111100101001100 333157720041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111100011100110 333157730041160 25.49 25.02 21.40
0111111100001001110 12904 333157750041160 111111100010110011 333157740041160 25.49 25.02 24.00
0111111100001001110 12904 333157750041160 111111111111010010 333157760041160 25.49 18.76 16.20
0111111100001001110 12904 333157750041160 111111100011011101 333157770041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111111001101000 333157751041160 25.49 20.85 18.80
0111111100001001110 12904 333157750041160 111111100111010101 333157752041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111100110111101 333157753041160 25.49 25.02 24.00
0111111100001001110 12904 333157750041160 111111111111101011 333157754041160 25.49 14.59 13.60
0111111100001001110 12904 333157750041160 111111111110110110 333157755041160 25.49 16.68 16.20
0111111100001001110 12904 333157750041160 111111100010110001 333157756041160 25.49 22.93 21.40
0111111100001001110 12904 333157750041160 111111100110101001 333157757041160 25.49 25.02 21.40
