ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0100000000000001111 8438 216760265406507 110000000000001111 016760265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 100000000000001111 116760265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000011111 316760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 416760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 516760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 616760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000001111 716760265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000011111 206760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 110000000000001111 226760265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000001111 236760265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000111 246760265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000111 256760265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000111 266760265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000111 276760265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000001 210760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000001111 211760265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000011111 212760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 213760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 214760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 215760265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000001111 217760265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 111000000000000011 216060265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000111 216160265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000111 216260265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000001111 216360265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000001111 216460265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000001111 216560265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 100000000000001111 216660265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 110000000000011111 216700265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000011111 216710265406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 100000000000011111 216720265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000001111 216730265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000001111 216740265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000001111 216750265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000001111 216770265406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000011111 216761265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 216762265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 216763265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 216764265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 216765265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 216766265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000011111 216767265406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 100000000000001111 216760065406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000011111 216760165406507 19.12 14.59 9.60
0100000000000001111 8438 216760265406507 110000000000001111 216760365406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000111 216760465406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000011 216760565406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000011 216760665406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 110000000000000011 216760765406507 19.12 16.68 9.60
0100000000000001111 8438 216760265406507 100000000000001111 216760205406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000001111 216760215406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000001111 216760225406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000001111 216760235406507 19.12 14.59 6.90
0100000000000001111 8438 216760265406507 100000000000001111 216760245406507 19.12 14.59 6.90
