ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0111111111100000011 1307 077005327466555 111111111000000011 177005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000111 277005327466555 19.12 16.68 6.90
0111111111100000011 1307 077005327466555 111111111000000111 377005327466555 19.12 16.68 6.90
0111111111100000011 1307 077005327466555 111111111000000111 477005327466555 19.12 16.68 6.90
0111111111100000011 1307 077005327466555 111111111000000111 577005327466555 19.12 16.68 6.90
0111111111100000011 1307 077005327466555 111111110000000111 677005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111110000000111 777005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111000000011111 007005327466555 19.12 16.68 12.20
0111111111100000011 1307 077005327466555 111111100000011111 017005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111100000001111 027005327466555 19.12 16.68 12.20
0111111111100000011 1307 077005327466555 111111110000001111 037005327466555 19.12 16.68 6.90
0111111111100000011 1307 077005327466555 111111110000000111 047005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000111 057005327466555 19.12 16.68 6.90
0111111111100000011 1307 077005327466555 111111111000000011 067005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111110000000011 070005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 071005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 072005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 073005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 074005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111100000011 075005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111100000011 076005327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111110000001111 077105327466555 19.12 16.68 6.90
0111111111100000011 1307 077005327466555 111111100000011111 077205327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111100000011111 077305327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111100000011111 077405327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111000000011111 077505327466555 19.12 16.68 12.20
0111111111100000011 1307 077005327466555 111111000000011111 077605327466555 19.12 16.68 12.20
0111111111100000011 1307 077005327466555 111111000000011111 077705327466555 19.12 16.68 12.20
0111111111100000011 1307 077005327466555 111111111000000011 077015327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 077025327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 077035327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 077045327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 077055327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 077065327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111000000011 077075327466555 19.12 16.68 9.60
0111111111100000011 1307 077005327466555 111111111100000000 077000327466555 19.12 12.51 6.90
0111111111100000011 1307 077005327466555 111111111100000001 077001327466555 19.12 14.59 9.60
0111111111100000011 1307 077005327466555 111111111100000001 077002327466555 19.12 14.59 9.60
0111111111100000011 1307 077005327466555 111111111100000001 077003327466555 19.12 14.59 9.60
