ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0100000000011111111 528 207561123527717 110000000011111111 007561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000011111111 107561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 100000000011111111 307561123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000111111111 407561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 507561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 607561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 707561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 110000000011111111 217561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000011111111 227561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000011111111 237561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000001111111 247561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000001111111 257561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 111000000001111111 267561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 111000000001111111 277561123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 100000000001111111 200561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 201561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 202561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 203561123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000011111111 204561123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 205561123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 206561123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 110000000001111111 207061123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000011111111 207161123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000011111111 207261123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000011111111 207361123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000011111111 207461123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 100000000011111111 207661123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207761123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 110000000111111111 207501123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000111111111 207511123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000111111111 207521123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000111111111 207531123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 100000000011111111 207541123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207551123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207571123527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 110000000011111111 207560123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 100000000111111111 207562123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 207563123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 207564123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 207565123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 100000000111111111 207566123527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 110000000111111111 207567123527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 100000000111111111 207561023527717 19.12 14.59 9.60
0100000000011111111 528 207561123527717 110000000001111111 207561223527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 110000000001111111 207561323527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 111000000000111111 207561423527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 111000000000111111 207561523527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 111000000000011111 207561623527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 111000000000011111 207561723527717 19.12 16.68 9.60
0100000000011111111 528 207561123527717 100000000011111111 207561103527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207561113527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207561133527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207561143527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207561153527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207561163527717 19.12 14.59 6.90
0100000000011111111 528 207561123527717 100000000011111111 207561173527717 19.12 14.59 6.90
