ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0100000000000000000 32464 500621236706055 110000000000000000 000621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 100621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 100000000000000000 200621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 300621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 400621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 600621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 700621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 510621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 520621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 110000000000000000 530621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 540621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 550621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 560621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 570621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 100000000000000000 501621236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 110000000000000000 502621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 503621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 504621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 505621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 506621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 507621236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 500021236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 500121236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 100000000000000000 500221236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500321236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500421236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500521236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500721236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500601236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500611236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500631236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500641236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500651236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500661236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500671236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500620236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500622236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500623236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500624236706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 110000000000000000 500625236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 500626236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 500627236706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 111111111111111111 500621036706055 14.87 4.17 8.50
0100000000000000000 32464 500621236706055 100000000000000000 500621136706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621336706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621436706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 110000000000000000 500621536706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 111000000000000000 500621636706055 14.87 12.51 13.80
0100000000000000000 32464 500621236706055 111000000000000000 500621736706055 14.87 12.51 13.80
0100000000000000000 32464 500621236706055 100000000000000000 500621206706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621216706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621226706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621246706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621256706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621266706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 100000000000000000 500621276706055 14.87 10.42 5.90
0100000000000000000 32464 500621236706055 111110000000000000 500621230706055 14.87 12.51 13.80
0100000000000000000 32464 500621236706055 111000000000000000 500621231706055 14.87 12.51 13.80
0100000000000000000 32464 500621236706055 110000000000000000 500621232706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 110000000000000000 500621233706055 14.87 12.51 8.50
0100000000000000000 32464 500621236706055 100000000000000000 500621234706055 14.87 10.42 5.90
