ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0111111000000000011 72 336061243546425 111111000000000111 036061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 136061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 236061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 436061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 536061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 636061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 736061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111100000000001111 306061243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111110000000000111 316061243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111110000000000111 326061243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111111000000000011 346061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111100000000011 356061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111100000000001 366061243546425 19.12 14.59 9.60
0111111000000000011 72 336061243546425 111111110000000001 376061243546425 19.12 14.59 9.60
0111111000000000011 72 336061243546425 111110000000000011 330061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 331061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 332061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 333061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 334061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 335061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 337061243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111110000000000111 336161243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111100000000001111 336261243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111100000000001111 336361243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111100000000001111 336461243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111100000000001111 336561243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111100000000001111 336661243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111100000000001111 336761243546425 19.12 16.68 6.90
0111111000000000011 72 336061243546425 111111000000001111 336001243546425 19.12 16.68 12.20
0111111000000000011 72 336061243546425 111111000000001111 336011243546425 19.12 16.68 12.20
0111111000000000011 72 336061243546425 111111000000000111 336021243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 336031243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 336041243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 336051243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 336071243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000011 336060243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 336062243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 336063243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000000111 336064243546425 19.12 16.68 9.60
0111111000000000011 72 336061243546425 111111000000001111 336065243546425 19.12 16.68 12.20
