ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0111000000011111100 36799 554357006407212 111000000000000000 054357006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 154357006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 254357006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 354357006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000001111100 454357006407212 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000000011111110 654357006407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111000000111111110 754357006407212 23.36 18.76 13.10
0111000000011111100 36799 554357006407212 111111111111111100 504357006407212 23.36 12.51 13.10
0111000000011111100 36799 554357006407212 111000000111111100 514357006407212 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000000111111100 524357006407212 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000000011111100 534357006407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 544357006407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111100000001111100 564357006407212 23.36 18.76 13.10
0111000000011111100 36799 554357006407212 111100000001111110 574357006407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111111111111111111 550357006407212 23.36 4.17 10.50
0111000000011111100 36799 554357006407212 111100011111111110 551357006407212 23.36 18.76 15.70
0111000000011111100 36799 554357006407212 111100000111111110 552357006407212 23.36 18.76 15.70
0111000000011111100 36799 554357006407212 111000000111111110 553357006407212 23.36 18.76 13.10
0111000000011111100 36799 554357006407212 111000000001111100 555357006407212 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000000000000000 556357006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 557357006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111111000000111111 554057006407212 23.36 16.68 10.50
0111000000011111100 36799 554357006407212 111100000001111110 554157006407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111100000001111110 554257006407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111000000011111100 554457006407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554557006407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554657006407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000111111100 554757006407212 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111100001111111111 554307006407212 23.36 16.68 13.10
0111000000011111100 36799 554357006407212 111100000111111110 554317006407212 23.36 18.76 15.70
0111000000011111100 36799 554357006407212 111100000011111110 554327006407212 23.36 18.76 15.70
0111000000011111100 36799 554357006407212 111000000011111110 554337006407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111000000011111100 554347006407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000001111100 554367006407212 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000000001111100 554377006407212 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000000000000000 554350006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554351006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554352006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554353006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554354006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554355006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554356006407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554357106407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554357206407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357306407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357406407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357506407212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111110000000000000 554357606407212 23.36 12.51 7.90
0111000000011111100 36799 554357006407212 111110000000000000 554357706407212 23.36 12.51 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554357016407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554357026407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554357036407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554357046407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554357056407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554357066407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000011111100 554357076407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111111110000001111 554357000407212 23.36 16.68 13.10
0111000000011111100 36799 554357006407212 111111000000111111 554357001407212 23.36 16.68 10.50
0111000000011111100 36799 554357006407212 111110000000111111 554357002407212 23.36 16.68 7.90
0111000000011111100 36799 554357006407212 111100000001111110 554357003407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111100000001111110 554357004407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111100000001111110 554357005407212 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111000000011111100 554357007407212 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111110000000000000 554357006007212 23.36 12.51 7.90
0111000000011111100 36799 554357006407212 111100000000000000 554357006107212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006207212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000111000 554357006307212 23.36 18.76 13.10
0111000000011111100 36799 554357006407212 111000000111111110 554357006507212 23.36 18.76 13.10
0111000000011111100 36799 554357006407212 111000001111111110 554357006607212 23.36 18.76 13.10
0111000000011111100 36799 554357006407212 111100001111111110 554357006707212 23.36 18.76 15.70
0111000000011111100 36799 554357006407212 111000000000000000 554357006417212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006427212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006437212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006447212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006457212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006467212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006477212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111111111111111111 554357006400212 23.36 4.17 10.50
0111000000011111100 36799 554357006407212 111111111111111111 554357006401212 23.36 4.17 10.50
0111000000011111100 36799 554357006407212 111111111111111111 554357006402212 23.36 4.17 10.50
0111000000011111100 36799 554357006407212 111111111100000000 554357006403212 23.36 12.51 7.90
0111000000011111100 36799 554357006407212 111100000000000000 554357006404212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006405212 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000011000 554357006406212 23.36 18.76 15.70
0111000000011111100 36799 554357006407212 111000000011111111 554357006407012 23.36 16.68 7.90
0111000000011111100 36799 554357006407212 111000000011111111 554357006407112 23.36 16.68 7.90
0111000000011111100 36799 554357006407212 111000000001110000 554357006407312 23.36 18.76 13.10
0111000000011111100 36799 554357006407212 111000000000000000 554357006407412 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554357006407512 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554357006407612 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111000000000000000 554357006407712 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100011111111110 554357006407202 23.36 18.76 15.70
0111000000011111100 36799 554357006407212 111000000000000000 554357006407222 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006407232 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006407242 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006407252 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006407262 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111100000000000000 554357006407272 23.36 12.51 10.50
0111000000011111100 36799 554357006407212 111110000000111111 554357006407210 23.36 16.68 7.90
0111000000011111100 36799 554357006407212 111100000001111110 554357006407211 23.36 18.76 10.50
0111000000011111100 36799 554357006407212 111000000011111100 554357006407213 23.36 20.85 7.90
0111000000011111100 36799 554357006407212 111000000111111100 554357006407214 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000000111111100 554357006407215 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111000001111111000 554357006407216 23.36 20.85 13.10
0111000000011111100 36799 554357006407212 111111111111111000 554357006407217 23.36 12.51 13.10
0111000000011111100 42250 644710075617102 111000000000000011 044710075617102 23.36 16.68 10.50
0111000000011111100 42250 644710075617102 111000000000000000 144710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111000000000000000 244710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111000000000000000 344710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111000000000000000 444710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111000000000000000 544710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111000001111111110 744710075617102 23.36 18.76 13.10
0111000000011111100 42250 644710075617102 110000000011111000 604710075617102 23.36 20.85 15.70
0111000000011111100 42250 644710075617102 111000000011111000 614710075617102 23.36 20.85 10.50
0111000000011111100 42250 644710075617102 111000000011111100 624710075617102 23.36 20.85 7.90
0111000000011111100 42250 644710075617102 111000000011111100 634710075617102 23.36 20.85 7.90
0111000000011111100 42250 644710075617102 111000000011111100 654710075617102 23.36 20.85 7.90
0111000000011111100 42250 644710075617102 111100000011111110 664710075617102 23.36 18.76 15.70
0111000000011111100 42250 644710075617102 111100000011111110 674710075617102 23.36 18.76 15.70
0111000000011111100 42250 644710075617102 111111111111111111 640710075617102 23.36 4.17 10.50
0111000000011111100 42250 644710075617102 111111111111111111 641710075617102 23.36 4.17 10.50
0111000000011111100 42250 644710075617102 111111111111111111 642710075617102 23.36 4.17 10.50
0111000000011111100 42250 644710075617102 111100001111111111 643710075617102 23.36 16.68 13.10
0111000000011111100 42250 644710075617102 111000000000000000 645710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111000000000000000 646710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111000000000000000 647710075617102 23.36 12.51 10.50
0111000000011111100 42250 644710075617102 111111100000111111 644010075617102 23.36 16.68 10.50
0111000000011111100 42250 644710075617102 111110000001111111 644110075617102 23.36 16.68 10.50
0111000000011111100 42250 644710075617102 111100000001111111 644210075617102 23.36 16.68 7.90
0111000000011111100 42250 644710075617102 111100000011111110 644310075617102 23.36 18.76 15.70
0111000000011111100 42250 644710075617102 111100000011111110 644410075617102 23.36 18.76 15.70
0111000000011111100 42250 644710075617102 111100000011111110 644510075617102 23.36 18.76 15.70
0111000000011111100 42250 644710075617102 111000000011111100 644610075617102 23.36 20.85 7.90
0111000000011111100 42250 644710075617102 111100000011111111 644700075617102 23.36 16.68 13.10
0111000000011111100 42250 644710075617102 111000000011111000 644720075617102 23.36 20.85 10.50
