ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0111111100000000001 439 422604366235633 111111110000000011 022604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111110000000011 122604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111110000000011 222604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111110000000011 322604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111100000000001 522604366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 622604366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 722604366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000011 402604366235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111100000000011 412604366235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111110000000001 432604366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111110000000001 442604366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111110000000001 452604366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111110000000001 462604366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111110000000001 472604366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111100000000001 420604366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 421604366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111110000000011 423604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111110000000011 424604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111110000000011 425604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111110000000011 426604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111110000000011 427604366235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111111000000000 422004366235633 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111110000000001 422104366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111110000000001 422204366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111110000000001 422304366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111110000000001 422404366235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111100000000001 422504366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000011 422704366235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111100000000001 422614366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000000 422624366235633 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422634366235633 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422644366235633 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422654366235633 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422664366235633 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422674366235633 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111110000000000 422600366235633 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111100000000000 422601366235633 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000001 422602366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422603366235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000011 422605366235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111100000000011 422606366235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111100000000011 422607366235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111000000000111111 422604066235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111110000000011111 422604166235633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111000000000111 422604266235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111111000000000 422604466235633 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111111100000000 422604566235633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111110000000 422604666235633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111111000000 422604766235633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111100000000001 422604306235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422604316235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422604326235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422604336235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422604346235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422604356235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422604376235633 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111111111111111 422604360235633 16.99 4.17 6.40
0111111100000000001 439 422604366235633 111111111111111111 422604361235633 16.99 4.17 6.40
0111111100000000001 439 422604366235633 111111111111100000 422604362235633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111110000000 422604363235633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111000000000 422604364235633 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111110000000001 422604365235633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111100000000011 422604367235633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111111111111111 422604366035633 16.99 4.17 6.40
0111111100000000001 439 422604366235633 111111111100000000 422604366135633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111000000000111 422604366335633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111110000000001111 422604366435633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111110000000001111 422604366535633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111100000000011111 422604366635633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111100000000011111 422604366735633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111000000000000 422604366205633 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111000000000001 422604366215633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111100000000011 422604366225633 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111110000000001 422604366245633 16.99 14.59 11.70
0111111100000000001 439 422604366235633 111111111000000001 422604366255633 16.99 14.59 14.30
0111111100000000001 439 422604366235633 111111111000000000 422604366265633 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111111100000000 422604366275633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111111111111 422604366230633 16.99 4.17 6.40
0111111100000000001 439 422604366235633 111111111111111111 422604366231633 16.99 4.17 6.40
0111111100000000001 439 422604366235633 111111111111100000 422604366232633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111100000000 422604366233633 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111000000000 422604366234633 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111100000000111 422604366236633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111000000011111 422604366237633 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111100000000000 422604366235033 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422604366235133 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422604366235233 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000000 422604366235333 16.99 12.51 6.40
0111111100000000001 439 422604366235633 111111100000000001 422604366235433 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000001 422604366235533 16.99 14.59 9.00
0111111100000000001 439 422604366235633 111111100000000011 422604366235733 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111000000000111111 422604366235603 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111110000000001111 422604366235613 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111111000000000111 422604366235623 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111111111000000000 422604366235643 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111111100000000 422604366235653 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111110000000 422604366235663 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111111000000 422604366235673 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111111111111 422604366235630 16.99 4.17 6.40
0111111100000000001 439 422604366235633 111111111111000000 422604366235631 16.99 12.51 11.70
0111111100000000001 439 422604366235633 111111111000000000 422604366235632 16.99 12.51 9.00
0111111100000000001 439 422604366235633 111111000000000011 422604366235634 16.99 16.68 9.00
0111111100000000001 439 422604366235633 111111000000000111 422604366235635 16.99 16.68 11.70
0111111100000000001 439 422604366235633 111110000000001111 422604366235636 16.99 16.68 14.30
0111111100000000001 439 422604366235633 111110000000001111 422604366235637 16.99 16.68 14.30
0111111100000000001 494 645607303415400 111111111000000001 045607303415400 16.99 14.59 14.30
0111111100000000001 494 645607303415400 111111110000000001 145607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111110000000001 245607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111110000000001 345607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111110000000001 445607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111100000000001 545607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 745607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111000000000011 605607303415400 16.99 16.68 9.00
0111111100000000001 494 645607303415400 111111000000000001 615607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111100000000001 625607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 635607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111110000000001 655607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111110000000001 665607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111110000000000 675607303415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111000000000000 640607303415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111000000000000 641607303415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111100000000001 642607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 643607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 644607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 646607303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111110000000001 647607303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111111111000000 645007303415400 16.99 12.51 11.70
0111111100000000001 494 645607303415400 111111111100000000 645107303415400 16.99 12.51 11.70
0111111100000000001 494 645607303415400 111111111000000000 645207303415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111110000000000 645307303415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111110000000001 645407303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111110000000001 645507303415400 16.99 14.59 11.70
0111111100000000001 494 645607303415400 111111100000000001 645707303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 645617303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000000 645627303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111100000000000 645637303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111100000000000 645647303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111100000000000 645657303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111100000000000 645667303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111100000000000 645677303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111110000000000 645600303415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111110000000000 645601303415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111100000000000 645602303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111100000000000 645603303415400 16.99 12.51 6.40
0111111100000000001 494 645607303415400 111111100000000001 645604303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 645605303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111100000000001 645606303415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111111111000000 645607003415400 16.99 12.51 11.70
0111111100000000001 494 645607303415400 111111000000000000 645607103415400 16.99 12.51 9.00
0111111100000000001 494 645607303415400 111111100000000001 645607203415400 16.99 14.59 9.00
0111111100000000001 494 645607303415400 111111110000000000 645607403415400 16.99 12.51 9.00
