ParentPhenotype line ParentGenotype MutantPhenotype MutantGenotype KC_col1 KC_col4 Conditional_Complexity
0110000000000000011 7 115636235504403 110000000000000011 015636235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000001 215636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 315636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 415636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 515636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 615636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 715636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000011 105636235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000001 125636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000001 135636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000001 145636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000001 155636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000001 165636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000001 175636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 110636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 111636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 112636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 113636235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000011 114636235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 116636235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 117636235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 111100000000000000 115036235504403 19.12 12.51 6.90
0110000000000000011 7 115636235504403 111000000000000001 115136235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000001 115236235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115336235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115436235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000011 115536235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115736235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115606235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115616235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115626235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000001 115646235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115656235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115666235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115676235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000000 115630235504403 19.12 12.51 6.90
0110000000000000011 7 115636235504403 110000000000000000 115631235504403 19.12 12.51 6.90
0110000000000000011 7 115636235504403 110000000000000001 115632235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115633235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115634235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000001 115635235504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 110000000000000011 115637235504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 111111111100000000 115636035504403 19.12 12.51 9.60
0110000000000000011 7 115636235504403 110000000000000011 115636135504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000001 115636335504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000001 115636435504403 19.12 14.59 9.60
0110000000000000011 7 115636235504403 111000000000000000 115636535504403 19.12 12.51 6.90
0110000000000000011 7 115636235504403 111000000000000000 115636635504403 19.12 12.51 6.90
0110000000000000011 7 115636235504403 111000000000000000 115636735504403 19.12 12.51 6.90
0110000000000000011 7 115636235504403 110000000000000011 115636205504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115636215504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115636225504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115636245504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115636255504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115636265504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 110000000000000011 115636275504403 19.12 16.68 9.60
0110000000000000011 7 115636235504403 111111000000000000 115636230504403 19.12 12.51 9.60
0110000000000000011 7 115636235504403 111100000000000000 115636231504403 19.12 12.51 6.90
